match_id,season,player,impact_score,batting_raw,bowling_raw,fielding_raw,batting_z,bowling_z,fielding_z,balls_faced,balls_bowled,is_batter,is_bowler
1254062,2021.0,N Rana,-0.9621038914046722,-7.113699392554775,0.0,0.0,-1.0247761257299821,0.14155257299019608,-0.6069612302279164,48.0,0.0,True,False
1254062,2021.0,PJ Cummins,0.36641504211444326,-1.5504402838334617,2.0408081214192375,1.0,-0.2233513253182232,1.0028672873310358,0.8472476947179489,1.0,24.0,True,True
1254062,2021.0,Q de Kock,-0.40594813691681647,-6.13456638671322,0.0,2.0,-0.8837254469016337,0.14155257299019608,2.3014566196638144,6.0,0.0,True,False
1254062,2021.0,RA Tripathi,-0.0688915809678119,-1.6005031553812044,0.0,1.0,-0.2305632178535344,0.14155257299019608,0.8472476947179489,5.0,0.0,True,False
1254062,2021.0,RD Chahar,-0.20404655317404108,-2.8530819868342316,0.2908081214192375,0.0,-0.4110056025024072,0.2642869503181428,-0.6069612302279164,7.0,24.0,True,True
1254062,2021.0,RG Sharma,-0.17352440390917592,0.13417538566748366,-0.9591918785807625,0.0,0.01932886453376959,-0.26327043326249505,-0.6069612302279164,32.0,6.0,True,True
1254062,2021.0,SA Yadav,0.750018744144146,5.087306918207634,0.0,1.0,0.7328606940428867,0.14155257299019608,0.8472476947179489,38.0,0.0,True,False
1254062,2021.0,Shakib Al Hasan,0.2743308531491465,-3.3415849852006096,2.2908081214192375,1.0,-0.48137773695010583,1.1083787640471632,0.8472476947179489,9.0,24.0,True,True
1254062,2021.0,Shubman Gill,0.43668949483616837,0.7470179201548193,0.0,2.0,0.10761294339599556,0.14155257299019608,2.3014566196638144,24.0,0.0,True,False
1254062,2021.0,TA Boult,0.49233874407106776,0.0,1.2908081214192375,0.0,2.6793213476515095e-17,0.6863328571826531,-0.6069612302279164,0.0,24.0,False,True
1254063,2021.0,AB de Villiers,-0.5586843927260029,-5.600503155381205,0.0,1.0,-0.8067900552161121,0.14155257299019608,0.8472476947179489,5.0,0.0,True,False
1254063,2021.0,Abdul Samad,-0.47074143757516695,-3.1008805676669233,0.0,0.0,-0.4467026506364465,0.14155257299019608,-0.6069612302279164,2.0,0.0,True,False
1254063,2021.0,B Kumar,-0.07783836790041627,-1.1008805676669233,0.2908081214192375,0.0,-0.1585892319551576,0.2642869503181428,-0.6069612302279164,2.0,24.0,True,True
1254063,2021.0,D Padikkal,-1.2342715415628724,-9.33641596678305,0.0,0.0,-1.3449733612102177,0.14155257299019608,-0.6069612302279164,15.0,0.0,True,False
1254063,2021.0,DA Warner,0.37404428017092645,2.0168293207631307,0.0,1.0,0.29053779525086365,0.14155257299019608,0.8472476947179489,39.0,0.0,True,False
1254063,2021.0,DT Christian,0.39718300546495505,-2.1008805676669233,1.0408081214192375,2.0,-0.302645941295802,0.5808213804665255,2.3014566196638144,2.0,6.0,True,True
1254063,2021.0,GJ Maxwell,-0.43013079904331775,-4.550642148060814,0.0,1.0,-0.6555505332364825,0.14155257299019608,0.8472476947179489,45.0,0.0,True,False
1254063,2021.0,HV Patel,1.062310276324034,0.0,2.2715773521884675,1.0,2.6793213476515095e-17,1.1002624966074608,0.8472476947179489,0.0,26.0,False,True
1254063,2021.0,JM Bairstow,-0.8922651582050931,-6.543346120534456,0.0,0.0,-0.9426129102010654,0.14155257299019608,-0.6069612302279164,13.0,0.0,True,False
1254063,2021.0,JO Holder,-0.23187962968646209,-3.7522014191673083,0.5408081214192375,0.0,-0.5405297892285384,0.36979842703427035,-0.6069612302279164,5.0,24.0,True,True
1254063,2021.0,KA Jamieson,-0.570122989735163,-1.953962554501155,-2.6258585452474286,0.0,-0.28148141577627595,-0.9666802780366788,-0.6069612302279164,9.0,18.0,True,True
1254063,2021.0,MK Pandey,-1.7554259931268013,-17.155372113655716,0.0,2.0,-2.4713464542074983,0.14155257299019608,2.3014566196638144,41.0,0.0,True,False
1254063,2021.0,Mohammed Siraj,0.3129692336536508,0.0,0.7908081214192375,0.0,2.6793213476515095e-17,0.47530990375039794,-0.6069612302279164,0.0,24.0,False,True
1254063,2021.0,Rashid Khan,0.8821368544902511,3.046037445498845,3.2908081214192375,1.0,0.43880213092694614,1.5304246709116736,0.8472476947179489,9.0,24.0,True,True
