season,bowler,pp_balls,pp_runs,pp_wickets,pp_economy,death_balls,death_runs,death_wickets,death_economy,total_balls,total_runs,total_wickets,total_economy
2014,HV Patel,24.0,44.0,2.0,11.0,24.0,56.0,2.0,14.0,66,118,4.0,10.7273
2014,Harbhajan Singh,48.0,49.0,2.0,6.125,30.0,47.0,2.0,9.4,330,365,14.0,6.6364
2014,I Sharma,12.0,25.0,0.0,12.5,6.0,4.0,1.0,4.0,66,101,3.0,9.1818
2014,IC Pandey,144.0,176.0,2.0,7.3333,25.0,42.0,1.0,10.08,253,331,6.0,7.8498
2014,IK Pathan,12.0,32.0,0.0,16.0,52.0,63.0,4.0,7.2692,142,209,4.0,8.831
2014,Imran Tahir,6.0,7.0,0.0,7.0,36.0,41.0,5.0,6.8333,125,176,9.0,8.448
2014,Iqbal Abdulla,6.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,12,18,0.0,9.0
2014,JA Morkel,79.0,108.0,3.0,8.2025,0.0,0.0,0.0,0.0,97,127,4.0,7.8557
2014,JD Unadkat,60.0,66.0,2.0,6.6,67.0,141.0,3.0,12.6269,187,278,9.0,8.9198
2014,JDS Neesham,6.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,54,96,1.0,10.6667
2014,JH Kallis,18.0,32.0,1.0,10.6667,12.0,15.0,0.0,7.5,132,193,4.0,8.7727
2014,JJ Bumrah,90.0,105.0,0.0,7.0,82.0,128.0,3.0,9.3659,239,307,5.0,7.7071
2014,JO Holder,8.0,17.0,1.0,12.75,0.0,0.0,0.0,0.0,20,35,1.0,10.5
2014,JP Duminy,42.0,42.0,0.0,6.0,12.0,25.0,0.0,12.5,198,242,3.0,7.3333
2014,JP Faulkner,96.0,145.0,5.0,9.0625,106.0,194.0,6.0,10.9811,260,438,11.0,10.1077
2014,JW Hastings,13.0,26.0,0.0,12.0,0.0,0.0,0.0,0.0,19,29,1.0,9.1579
2014,K Santokie,18.0,31.0,1.0,10.3333,24.0,55.0,1.0,13.75,48,91,3.0,11.375
2014,KA Pollard,6.0,11.0,0.0,11.0,50.0,110.0,1.0,13.2,152,265,1.0,10.4605
2014,KK Cooper,31.0,33.0,2.0,6.3871,42.0,58.0,1.0,8.2857,109,146,4.0,8.0367
2014,KV Sharma,66.0,75.0,2.0,6.8182,22.0,20.0,1.0,5.4545,304,393,15.0,7.7566
2014,KW Richardson,78.0,75.0,4.0,5.7692,60.0,116.0,4.0,11.6,162,209,9.0,7.7407
2014,Karanveer Singh,0.0,0.0,0.0,0.0,18.0,38.0,4.0,12.6667,120,164,11.0,8.2
2014,L Balaji,60.0,73.0,4.0,7.3,79.0,150.0,6.0,11.3924,205,305,12.0,8.9268
2014,LMP Simmons,0.0,0.0,0.0,0.0,12.0,24.0,1.0,12.0,18,34,1.0,11.3333
2014,LR Shukla,8.0,19.0,0.0,14.25,0.0,0.0,0.0,0.0,56,88,1.0,9.4286
2014,M Kartik,6.0,13.0,0.0,13.0,6.0,8.0,0.0,8.0,48,91,1.0,11.375
2014,M Morkel,194.0,229.0,6.0,7.0825,36.0,66.0,4.0,11.0,290,376,12.0,7.7793
2014,M Muralitharan,36.0,43.0,1.0,7.1667,0.0,0.0,0.0,0.0,96,125,3.0,7.8125
2014,M Vijay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13,0.0,13.0
2014,M de Lange,6.0,14.0,0.0,14.0,7.0,7.0,1.0,6.0,25,33,2.0,7.92
2014,MA Starc,169.0,194.0,6.0,6.8876,125.0,186.0,7.0,8.928,324,419,14.0,7.7593
2014,MC Henriques,18.0,51.0,0.0,17.0,12.0,14.0,3.0,7.0,60,96,4.0,9.6
2014,MG Johnson,177.0,247.0,6.0,8.3729,108.0,155.0,11.0,8.6111,327,450,17.0,8.2569
2014,MK Tiwary,0.0,0.0,0.0,0.0,6.0,17.0,0.0,17.0,12,28,0.0,14.0
2014,MM Sharma,120.0,166.0,5.0,8.3,125.0,215.0,14.0,10.32,323,457,23.0,8.4892
2014,Mohammed Shami,157.0,215.0,3.0,8.2166,54.0,117.0,1.0,13.0,265,381,7.0,8.6264
2014,NM Coulter-Nile,12.0,3.0,1.0,1.5,13.0,24.0,1.0,11.0769,25,27,2.0,6.48
2014,P Awana,79.0,137.0,2.0,10.4051,27.0,55.0,2.0,12.2222,142,248,7.0,10.4789
2014,P Kumar,54.0,47.0,1.0,5.2222,12.0,20.0,2.0,10.0,72,81,3.0,6.75
2014,P Negi,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,42,76,0.0,10.8571
2014,P Suyal,12.0,34.0,0.0,17.0,0.0,0.0,0.0,0.0,18,35,1.0,11.6667
2014,PJ Cummins,12.0,16.0,1.0,8.0,6.0,4.0,0.0,4.0,24,29,1.0,7.25
2014,PP Chawla,6.0,10.0,0.0,10.0,51.0,63.0,6.0,7.4118,237,304,14.0,7.6962
2014,PP Ojha,78.0,102.0,2.0,7.8462,30.0,53.0,0.0,10.6,276,385,4.0,8.3696
2014,PV Tambe,30.0,49.0,0.0,9.8,36.0,50.0,2.0,8.3333,294,365,14.0,7.449
2014,Parvez Rasool,12.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,54,83,1.0,9.2222
2014,R Ashwin,90.0,86.0,6.0,5.7333,53.0,80.0,3.0,9.0566,359,446,16.0,7.454
2014,R Bhatia,0.0,0.0,0.0,0.0,12.0,21.0,0.0,10.5,228,287,12.0,7.5526
2014,R Dhawan,30.0,52.0,0.0,10.4,44.0,77.0,3.0,10.5,284,373,13.0,7.8803
2014,R Rampaul,30.0,31.0,1.0,6.2,0.0,0.0,0.0,0.0,36,37,1.0,6.1667
2014,R Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,65,1.0,10.8333
2014,R Shukla,24.0,33.0,2.0,8.25,27.0,65.0,0.0,14.4444,57,105,2.0,11.0526
2014,R Tewatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,59,2.0,6.5556
2014,R Vinay Kumar,66.0,81.0,1.0,7.3636,60.0,109.0,5.0,10.9,192,294,7.0,9.1875
2014,RA Jadeja,6.0,1.0,2.0,1.0,68.0,105.0,5.0,9.2647,326,446,19.0,8.2086
2014,RG Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,26,1.0,8.6667
2014,RN ten Doeschate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,35,1.0,7.0
2014,S Badree,60.0,58.0,1.0,5.8,0.0,0.0,0.0,0.0,84,103,2.0,7.3571
2014,S Gopal,6.0,4.0,1.0,4.0,6.0,7.0,1.0,7.0,84,113,6.0,8.0714
2014,S Kaul,42.0,64.0,1.0,9.1429,12.0,19.0,0.0,9.5,78,136,2.0,10.4615
2014,S Nadeem,48.0,66.0,1.0,8.25,37.0,61.0,2.0,9.8919,229,314,8.0,8.2271
2014,S Rana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,0.0,8.0
2014,SA Yadav,6.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,6,8,0.0,8.0
2014,SB Jakati,12.0,20.0,0.0,10.0,4.0,17.0,0.0,25.5,22,41,0.0,11.1818
2014,SK Raina,0.0,0.0,0.0,0.0,18.0,26.0,1.0,8.6667,108,135,1.0,7.5
2014,SL Malinga,84.0,76.0,3.0,5.4286,104.0,138.0,13.0,7.9615,236,267,16.0,6.7881
2014,SP Narine,90.0,84.0,3.0,5.6,170.0,189.0,14.0,6.6706,386,421,21.0,6.544
2014,SR Watson,67.0,85.0,2.0,7.6119,32.0,46.0,2.0,8.625,129,169,7.0,7.8605
2014,STR Binny,18.0,17.0,1.0,5.6667,6.0,11.0,0.0,11.0,54,65,3.0,7.2222
2014,Sandeep Sharma,182.0,240.0,13.0,7.9121,44.0,94.0,4.0,12.8182,244,358,18.0,8.8033
2014,Shakib Al Hasan,78.0,81.0,2.0,6.2308,36.0,57.0,3.0,9.5,300,339,11.0,6.78
2014,Shivam Sharma,0.0,0.0,0.0,0.0,18.0,26.0,0.0,8.6667,96,121,3.0,7.5625
2014,TG Southee,36.0,39.0,0.0,6.5,18.0,27.0,0.0,9.0,60,78,0.0,7.8
2014,UT Yadav,108.0,132.0,5.0,7.3333,81.0,139.0,4.0,10.2963,273,381,11.0,8.3736
2014,V Shankar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,19,0.0,19.0
2014,VR Aaron,80.0,92.0,4.0,6.9,59.0,114.0,6.0,11.5932,223,309,16.0,8.3139
2014,VS Malik,12.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,18,29,1.0,9.6667
2014,WD Parnell,90.0,122.0,2.0,8.1333,56.0,82.0,3.0,8.7857,182,235,6.0,7.7473
2014,Y Venugopal Rao,6.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,12,16,0.0,8.0
2014,YK Pathan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0.0,10.0
2014,YS Chahal,6.0,10.0,0.0,10.0,24.0,24.0,1.0,6.0,330,389,12.0,7.0727
2014,Yuvraj Singh,0.0,0.0,0.0,0.0,34.0,52.0,0.0,9.1765,136,191,5.0,8.4265
2014,Z Khan,84.0,84.0,4.0,6.0,32.0,47.0,1.0,8.8125,134,156,5.0,6.9851
2015,A Ashish Reddy,0.0,0.0,0.0,0.0,18.0,20.0,2.0,6.6667,36,51,3.0,8.5
2015,A Mishra,0.0,0.0,0.0,0.0,55.0,97.0,2.0,10.5818,241,312,9.0,7.7676
2015,A Nehra,253.0,297.0,11.0,7.0435,84.0,110.0,9.0,7.8571,373,453,22.0,7.2869
2015,AB Dinda,26.0,45.0,0.0,10.3846,0.0,0.0,0.0,0.0,32,63,0.0,11.8125
2015,AD Mathews,42.0,68.0,4.0,9.7143,30.0,46.0,1.0,9.2,180,249,7.0,8.3
2015,AD Russell,42.0,57.0,1.0,8.1429,61.0,88.0,6.0,8.6557,245,332,14.0,8.1306
2015,AN Ahmed,30.0,35.0,0.0,7.0,26.0,72.0,0.0,16.6154,74,129,1.0,10.4595
2015,AR Patel,18.0,22.0,1.0,7.3333,71.0,122.0,5.0,10.3099,280,399,13.0,8.55
2015,Ankit Sharma,18.0,19.0,1.0,6.3333,6.0,6.0,0.0,6.0,84,114,3.0,8.1429
2015,Anureet Singh,121.0,146.0,6.0,7.2397,119.0,219.0,8.0,11.042,315,477,15.0,9.0857
2015,Azhar Mahmood,6.0,9.0,0.0,9.0,7.0,18.0,0.0,15.4286,20,41,0.0,12.3
2015,B Kumar,167.0,208.0,5.0,7.4731,119.0,188.0,12.0,9.479,310,419,18.0,8.1097
2015,BB Sran,13.0,21.0,0.0,9.6923,0.0,0.0,0.0,0.0,19,36,0.0,11.3684
2015,BE Hendricks,30.0,53.0,1.0,10.6,24.0,26.0,2.0,6.5,79,112,5.0,8.5063
2015,Bipul Sharma,6.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,42,50,3.0,7.1429
2015,CH Gayle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,0.0,8.0
2015,CH Morris,108.0,126.0,3.0,7.0,102.0,163.0,7.0,9.5882,252,321,13.0,7.6429
2015,CJ Anderson,12.0,21.0,1.0,10.5,0.0,0.0,0.0,0.0,24,33,1.0,8.25
2015,D Wiese,60.0,64.0,6.0,6.4,56.0,96.0,7.0,10.2857,254,360,16.0,8.5039
2015,DJ Bravo,0.0,0.0,0.0,0.0,207.0,303.0,23.0,8.7826,315,442,26.0,8.419
2015,DJ Hooda,24.0,35.0,0.0,8.75,13.0,24.0,1.0,11.0769,91,131,1.0,8.6374
2015,DJ Muthuswami,72.0,99.0,3.0,8.25,6.0,1.0,1.0,1.0,84,108,4.0,7.7143
2015,DJG Sammy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,26,0.0,8.6667
2015,DR Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,17,1.0,8.5
2015,DS Kulkarni,120.0,159.0,6.0,7.95,24.0,40.0,3.0,10.0,211,290,13.0,8.2464
2015,DW Steyn,66.0,97.0,1.0,8.8182,24.0,39.0,1.0,9.75,114,171,3.0,9.0
2015,GB Hogg,24.0,31.0,4.0,7.75,36.0,44.0,3.0,7.3333,126,148,9.0,7.0476
2015,GJ Maxwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,97,2.0,9.7
2015,GS Sandhu,6.0,7.0,0.0,7.0,24.0,50.0,1.0,12.5,48,86,1.0,10.75
2015,Gurkeerat Singh,12.0,19.0,0.0,9.5,0.0,0.0,0.0,0.0,54,66,3.0,7.3333
2015,HH Pandya,0.0,0.0,0.0,0.0,24.0,62.0,1.0,15.5,103,178,1.0,10.3689
2015,HV Patel,96.0,124.0,5.0,7.75,47.0,72.0,5.0,9.1915,263,339,17.0,7.7338
2015,Harbhajan Singh,42.0,76.0,3.0,10.8571,0.0,0.0,0.0,0.0,342,448,18.0,7.8596
2015,I Sharma,44.0,56.0,1.0,7.6364,24.0,50.0,0.0,12.5,88,161,1.0,10.9773
2015,IC Pandey,108.0,110.0,8.0,6.1111,12.0,25.0,1.0,12.5,186,228,11.0,7.3548
2015,Imran Tahir,6.0,8.0,0.0,8.0,93.0,157.0,13.0,10.129,213,315,15.0,8.8732
2015,Iqbal Abdulla,18.0,16.0,0.0,5.3333,24.0,31.0,2.0,7.75,114,150,4.0,7.8947
2015,J Botha,36.0,35.0,0.0,5.8333,12.0,25.0,1.0,12.5,60,82,1.0,8.2
2015,J Suchith,36.0,69.0,1.0,11.5,6.0,10.0,0.0,10.0,234,338,10.0,8.6667
2015,J Theron,6.0,12.0,0.0,12.0,12.0,25.0,1.0,12.5,24,41,1.0,10.25
2015,J Yadav,12.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,42,29,2.0,4.1429
2015,JA Morkel,24.0,44.0,0.0,11.0,18.0,32.0,1.0,10.6667,72,113,3.0,9.4167
2015,JD Unadkat,12.0,15.0,0.0,7.5,0.0,0.0,0.0,0.0,18,30,0.0,10.0
2015,JJ Bumrah,24.0,36.0,0.0,9.0,31.0,86.0,1.0,16.6452,91,184,3.0,12.1319
2015,JP Duminy,30.0,47.0,1.0,9.4,18.0,24.0,3.0,8.0,102,128,8.0,7.5294
2015,JP Faulkner,42.0,62.0,1.0,8.8571,102.0,216.0,4.0,12.7059,271,433,8.0,9.5867
2015,KA Pollard,0.0,0.0,0.0,0.0,28.0,45.0,2.0,9.6429,77,121,3.0,9.4286
2015,KC Cariappa,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,12,28,1.0,14.0
2015,KV Sharma,18.0,27.0,0.0,9.0,6.0,20.0,0.0,20.0,239,338,10.0,8.4854
2015,Karanveer Singh,12.0,26.0,0.0,13.0,6.0,15.0,0.0,15.0,84,159,1.0,11.3571
2015,M Morkel,109.0,133.0,6.0,7.3211,30.0,46.0,2.0,9.2,169,212,10.0,7.5266
2015,M Vijay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,28,0.0,7.0
2015,M de Lange,12.0,5.0,0.0,2.5,12.0,25.0,0.0,12.5,24,30,0.0,7.5
2015,MA Starc,126.0,158.0,3.0,7.5238,78.0,79.0,10.0,6.0769,259,306,20.0,7.0888
2015,MC Henriques,30.0,29.0,4.0,5.8,12.0,20.0,0.0,10.0,150,164,11.0,6.56
2015,MG Johnson,72.0,122.0,2.0,10.1667,42.0,88.0,4.0,12.5714,216,340,9.0,9.4444
2015,MJ McClenaghan,151.0,197.0,5.0,7.8278,85.0,125.0,9.0,8.8235,284,395,18.0,8.3451
2015,MM Sharma,163.0,243.0,4.0,8.9448,85.0,125.0,7.0,8.8235,344,482,14.0,8.407
2015,NLTC Perera,0.0,0.0,0.0,0.0,6.0,14.0,0.0,14.0,36,55,1.0,9.1667
2015,NM Coulter-Nile,151.0,158.0,6.0,6.2781,60.0,110.0,6.0,11.0,256,331,15.0,7.7578
2015,P Kumar,78.0,118.0,3.0,9.0769,60.0,124.0,2.0,12.4,216,338,7.0,9.3889
2015,P Negi,12.0,15.0,1.0,7.5,18.0,50.0,1.0,16.6667,180,259,6.0,8.6333
2015,P Suyal,31.0,37.0,0.0,7.1613,26.0,43.0,0.0,9.9231,64,97,0.0,9.0938
2015,PJ Cummins,36.0,69.0,1.0,11.5,18.0,30.0,0.0,10.0,60,103,1.0,10.3
2015,PP Chawla,18.0,25.0,2.0,8.3333,12.0,21.0,1.0,10.5,210,275,11.0,7.8571
2015,PP Ojha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,23,0.0,11.5
2015,PV Tambe,24.0,29.0,2.0,7.25,36.0,80.0,1.0,13.3333,204,267,7.0,7.8529
2015,Parvez Rasool,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,30,31,1.0,6.2
2015,R Ashwin,67.0,65.0,1.0,5.8209,12.0,9.0,1.0,4.5,235,229,10.0,5.8468
2015,R Bhatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,47,0.0,9.4
2015,R Dhawan,18.0,25.0,0.0,8.3333,12.0,25.0,0.0,12.5,73,111,1.0,9.1233
2015,R Tewatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,31,1.0,10.3333
2015,R Vinay Kumar,126.0,161.0,4.0,7.6667,82.0,152.0,2.0,11.122,262,371,7.0,8.4962
2015,RA Jadeja,6.0,14.0,0.0,14.0,40.0,73.0,1.0,10.95,256,334,11.0,7.8281
2015,RG More,6.0,15.0,0.0,15.0,17.0,30.0,0.0,10.5882,35,63,1.0,10.8
2015,RN ten Doeschate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.0,4.0
2015,RS Bopara,0.0,0.0,0.0,0.0,24.0,36.0,0.0,9.0,120,164,6.0,8.2
2015,S Aravind,72.0,82.0,5.0,6.8333,0.0,0.0,0.0,0.0,108,132,8.0,7.3333
2015,S Gopal,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,13,23,1.0,10.6154
2015,S Nadeem,18.0,10.0,0.0,3.3333,0.0,0.0,0.0,0.0,42,43,0.0,6.1429
2015,SA Abbott,18.0,38.0,0.0,12.6667,0.0,0.0,0.0,0.0,30,57,0.0,11.4
2015,SK Raina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,94,2.0,7.8333
2015,SL Malinga,145.0,146.0,6.0,6.0414,153.0,218.0,15.0,8.549,364,453,24.0,7.467
2015,SN Thakur,6.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,18,39,1.0,13.0
2015,SP Narine,42.0,37.0,2.0,5.2857,60.0,113.0,3.0,11.3,192,246,7.0,7.6875
2015,SR Watson,42.0,38.0,3.0,5.4286,50.0,98.0,3.0,11.76,176,273,6.0,9.3068
2015,STR Binny,24.0,35.0,1.0,8.75,0.0,0.0,0.0,0.0,114,143,4.0,7.5263
2015,Sandeep Sharma,217.0,254.0,7.0,7.023,42.0,69.0,3.0,9.8571,301,359,13.0,7.1561
2015,Shakib Al Hasan,24.0,38.0,2.0,9.5,24.0,54.0,0.0,13.5,84,123,4.0,8.7857
2015,Shivam Sharma,0.0,0.0,0.0,0.0,6.0,12.0,0.0,12.0,18,44,1.0,14.6667
2015,TA Boult,90.0,119.0,1.0,7.9333,42.0,77.0,7.0,11.0,168,239,9.0,8.5357
2015,TG Southee,84.0,100.0,3.0,7.1429,54.0,116.0,2.0,12.8889,169,255,6.0,9.0533
2015,UT Yadav,126.0,167.0,4.0,7.9524,92.0,153.0,5.0,9.9783,254,387,10.0,9.1417
2015,V Kohli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10,0.0,5.4545
2015,VR Aaron,54.0,100.0,0.0,11.1111,8.0,24.0,1.0,18.0,104,180,3.0,10.3846
2015,YK Pathan,0.0,0.0,0.0,0.0,6.0,13.0,0.0,13.0,60,100,2.0,10.0
2015,YS Chahal,42.0,80.0,2.0,11.4286,60.0,99.0,5.0,9.9,281,416,22.0,8.8826
2015,Yuvraj Singh,0.0,0.0,0.0,0.0,6.0,13.0,0.0,13.0,54,75,1.0,8.3333
2015,Z Khan,103.0,92.0,6.0,5.3592,36.0,59.0,1.0,9.8333,145,159,7.0,6.5793
2016,A Ashish Reddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,40,1.0,10.4348
2016,A Mishra,0.0,0.0,0.0,0.0,36.0,63.0,1.0,10.5,278,350,13.0,7.554
2016,A Nehra,108.0,138.0,4.0,7.6667,18.0,26.0,3.0,8.6667,156,200,9.0,7.6923
2016,A Zampa,6.0,9.0,0.0,9.0,30.0,36.0,6.0,7.2,102,117,12.0,6.8824
2016,AB Dinda,127.0,134.0,6.0,6.3307,57.0,102.0,5.0,10.7368,184,236,11.0,7.6957
2016,AD Russell,120.0,129.0,8.0,6.45,51.0,109.0,5.0,12.8235,219,301,15.0,8.2466
2016,AF Milne,12.0,25.0,0.0,12.5,6.0,12.0,0.0,12.0,24,44,1.0,11.0
2016,AR Patel,60.0,82.0,0.0,8.2,35.0,63.0,1.0,10.8,287,395,13.0,8.2578
2016,AS Rajpoot,24.0,37.0,1.0,9.25,13.0,21.0,1.0,9.6923,67,101,3.0,9.0448
2016,Ankit Sharma,12.0,21.0,0.0,10.5,6.0,17.0,0.0,17.0,66,84,1.0,7.6364
2016,Anureet Singh,18.0,20.0,0.0,6.6667,0.0,0.0,0.0,0.0,38,44,0.0,6.9474
2016,B Kumar,216.0,218.0,10.0,6.0556,163.0,259.0,13.0,9.5337,397,503,23.0,7.602
2016,BB Sran,126.0,190.0,5.0,9.0476,45.0,63.0,3.0,8.4,297,420,14.0,8.4848
2016,BCJ Cutting,12.0,23.0,0.0,11.5,12.0,14.0,2.0,7.0,67,80,5.0,7.1642
2016,Bipul Sharma,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,84,123,3.0,8.7857
2016,C Munro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,15,0.0,7.5
2016,CH Gayle,18.0,24.0,0.0,8.0,13.0,3.0,0.0,1.3846,61,65,2.0,6.3934
2016,CH Morris,109.0,139.0,3.0,7.6514,96.0,121.0,8.0,7.5625,265,320,13.0,7.2453
2016,CJ Jordan,31.0,54.0,0.0,10.4516,60.0,120.0,4.0,12.0,170,266,11.0,9.3882
2016,CR Brathwaite,18.0,25.0,0.0,8.3333,19.0,25.0,1.0,7.8947,142,192,7.0,8.1127
2016,D Wiese,0.0,0.0,0.0,0.0,6.0,12.0,0.0,12.0,25,49,0.0,11.76
2016,DJ Bravo,12.0,21.0,0.0,10.5,163.0,307.0,11.0,11.3006,337,502,17.0,8.9377
2016,DJ Hooda,24.0,26.0,1.0,6.5,0.0,0.0,0.0,0.0,78,97,3.0,7.4615
2016,DL Chahar,24.0,35.0,0.0,8.75,0.0,0.0,0.0,0.0,30,42,0.0,8.4
2016,DR Smith,24.0,27.0,5.0,6.75,6.0,21.0,0.0,21.0,109,154,8.0,8.4771
2016,DS Kulkarni,192.0,220.0,14.0,6.875,60.0,89.0,3.0,8.9,294,365,18.0,7.449
2016,DW Steyn,12.0,17.0,0.0,8.5,0.0,0.0,0.0,0.0,12,17,0.0,8.5
2016,GB Hogg,12.0,13.0,0.0,6.5,24.0,32.0,2.0,8.0,96,144,4.0,9.0
2016,GJ Maxwell,12.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,54,81,0.0,9.0
2016,Gurkeerat Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,31,2.0,7.75
2016,HH Pandya,0.0,0.0,0.0,0.0,24.0,38.0,1.0,9.5,100,155,3.0,9.3
2016,HV Patel,25.0,42.0,0.0,10.08,30.0,58.0,1.0,11.6,85,147,1.0,10.3765
2016,Harbhajan Singh,30.0,43.0,1.0,8.6,12.0,23.0,0.0,11.5,294,402,9.0,8.2041
2016,I Sharma,67.0,94.0,2.0,8.4179,18.0,48.0,0.0,16.0,91,151,3.0,9.956
2016,IK Pathan,6.0,8.0,0.0,8.0,6.0,16.0,0.0,16.0,48,61,0.0,7.625
2016,Imran Tahir,0.0,0.0,0.0,0.0,30.0,47.0,3.0,9.4,96,141,5.0,8.8125
2016,Iqbal Abdulla,30.0,38.0,3.0,7.6,24.0,50.0,1.0,12.5,150,216,6.0,8.64
2016,J Suchith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,31,0.0,15.5
2016,J Yadav,48.0,63.0,0.0,7.875,6.0,12.0,1.0,12.0,102,125,2.0,7.3529
2016,JA Morkel,24.0,55.0,1.0,13.75,6.0,11.0,1.0,11.0,30,66,2.0,13.2
2016,JD Unadkat,12.0,27.0,0.0,13.5,6.0,22.0,0.0,22.0,18,49,0.0,16.3333
2016,JJ Bumrah,103.0,123.0,2.0,7.165,140.0,220.0,7.0,9.4286,316,413,15.0,7.8418
2016,JO Holder,12.0,18.0,0.0,9.0,24.0,39.0,2.0,9.75,79,105,2.0,7.9747
2016,JP Duminy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,55,2.0,7.8571
2016,JP Faulkner,6.0,14.0,0.0,14.0,32.0,56.0,1.0,10.5,104,168,2.0,9.6923
2016,JW Hastings,24.0,24.0,1.0,6.0,10.0,9.0,1.0,5.4,40,37,2.0,5.55
2016,KA Pollard,0.0,0.0,0.0,0.0,12.0,35.0,0.0,17.5,36,82,0.0,13.6667
2016,KC Cariappa,18.0,26.0,0.0,8.6667,6.0,6.0,1.0,6.0,103,160,3.0,9.3204
2016,KH Pandya,36.0,46.0,0.0,7.6667,7.0,11.0,1.0,9.4286,187,238,6.0,7.6364
2016,KJ Abbott,42.0,73.0,0.0,10.4286,24.0,53.0,0.0,13.25,97,182,2.0,11.2577
2016,KS Williamson,6.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,6,7,0.0,7.0
2016,KV Sharma,0.0,0.0,0.0,0.0,8.0,23.0,0.0,17.25,98,174,0.0,10.6531
2016,KW Richardson,48.0,68.0,4.0,8.5,24.0,40.0,3.0,10.0,84,138,7.0,9.8571
2016,Kuldeep Yadav,0.0,0.0,0.0,0.0,12.0,15.0,2.0,7.5,72,102,6.0,8.5
2016,M Ashwin,12.0,33.0,0.0,16.5,51.0,75.0,3.0,8.8235,171,245,7.0,8.5965
2016,M Morkel,134.0,170.0,6.0,7.6119,42.0,75.0,4.0,10.7143,215,299,10.0,8.3442
2016,M Vijay,6.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,6,8,0.0,8.0
2016,MC Henriques,6.0,8.0,0.0,8.0,18.0,27.0,1.0,9.0,312,418,12.0,8.0385
2016,MG Johnson,37.0,54.0,0.0,8.7568,12.0,22.0,2.0,11.0,67,108,2.0,9.6716
2016,MJ McClenaghan,156.0,206.0,5.0,7.9231,105.0,166.0,10.0,9.4857,321,449,17.0,8.3925
2016,MM Sharma,102.0,133.0,3.0,7.8235,111.0,173.0,10.0,9.3514,291,410,13.0,8.4536
2016,MP Stoinis,42.0,78.0,1.0,11.1429,18.0,23.0,3.0,7.6667,138,203,8.0,8.8261
2016,MR Marsh,24.0,11.0,3.0,2.75,6.0,10.0,0.0,10.0,54,45,4.0,5.0
2016,Mohammed Shami,66.0,116.0,0.0,10.5455,50.0,89.0,5.0,10.68,152,252,5.0,9.9474
2016,Mustafizur Rahman,96.0,80.0,3.0,5.0,162.0,208.0,9.0,7.7037,366,427,17.0,7.0
2016,N Rana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0.0,3.0
2016,NLTC Perera,78.0,99.0,1.0,7.6154,73.0,148.0,7.0,12.1644,199,326,9.0,9.8291
2016,NM Coulter-Nile,36.0,51.0,0.0,8.5,26.0,38.0,3.0,8.7692,92,120,3.0,7.8261
