season,bowler,wicket_category,count
2025,MA Starc,bowled_lbw,5
2025,MA Starc,caught,9
2025,MJ Santner,bowled_lbw,3
2025,MJ Santner,caught,5
2025,MJ Santner,other,1
2025,MM Ali,bowled_lbw,3
2025,MM Ali,caught,3
2025,MM Sharma,caught,2
2025,MP Stoinis,caught,1
2025,MP Yadav,bowled_lbw,1
2025,MP Yadav,caught,1
2025,Mohammed Shami,caught,6
2025,Mohammed Siraj,bowled_lbw,7
2025,Mohammed Siraj,caught,9
2025,Mujeeb Ur Rahman,caught,1
2025,Mukesh Choudhary,bowled_lbw,1
2025,Mukesh Kumar,bowled_lbw,3
2025,Mukesh Kumar,caught,9
2025,Musheer Khan,caught,1
2025,Mustafizur Rahman,caught,4
2025,N Thushara,bowled_lbw,1
2025,NT Ellis,bowled_lbw,1
2025,Nithish Kumar Reddy,bowled_lbw,1
2025,Nithish Kumar Reddy,caught,1
2025,Noor Ahmad,bowled_lbw,7
2025,Noor Ahmad,caught,17
2025,P Dubey,caught,1
2025,PHKD Mendis,bowled_lbw,1
2025,PHKD Mendis,caught,1
2025,PJ Cummins,bowled_lbw,2
2025,PJ Cummins,caught,13
2025,PJ Cummins,other,1
2025,PVD Chameera,caught,4
2025,PVSN Raju,caught,1
2025,PWH de Silva,bowled_lbw,1
2025,PWH de Silva,caught,10
2025,Prince Yadav,bowled_lbw,3
2025,R Ashwin,caught,6
2025,R Parag,caught,3
2025,R Sai Kishore,bowled_lbw,2
2025,R Sai Kishore,caught,17
2025,R Shepherd,bowled_lbw,1
2025,R Shepherd,caught,5
2025,RA Jadeja,bowled_lbw,1
2025,RA Jadeja,caught,9
2025,RJ Gleeson,bowled_lbw,1
2025,Rashid Khan,bowled_lbw,3
2025,Rashid Khan,caught,6
2025,Rasikh Salam,caught,1
2025,Ravi Bishnoi,bowled_lbw,2
2025,Ravi Bishnoi,caught,7
2025,SH Johnson,bowled_lbw,1
2025,SM Curran,caught,1
2025,SN Thakur,bowled_lbw,1
2025,SN Thakur,caught,12
2025,SP Narine,bowled_lbw,4
2025,SP Narine,caught,8
2025,Sandeep Sharma,bowled_lbw,1
2025,Sandeep Sharma,caught,8
2025,Shahbaz Ahmed,caught,1
2025,Simarjeet Singh,caught,2
2025,Suyash Sharma,bowled_lbw,6
2025,Suyash Sharma,caught,2
2025,T Natarajan,caught,1
2025,TA Boult,bowled_lbw,8
2025,TA Boult,caught,13
2025,TA Boult,other,1
2025,TU Deshpande,caught,9
2025,V Nigam,bowled_lbw,3
2025,V Nigam,caught,7
2025,V Puthur,caught,6
2025,VG Arora,bowled_lbw,3
2025,VG Arora,caught,14
2025,Vijaykumar Vyshak,bowled_lbw,1
2025,Vijaykumar Vyshak,caught,3
2025,W O'Rourke,bowled_lbw,1
2025,W O'Rourke,caught,5
2025,WG Jacks,bowled_lbw,1
2025,WG Jacks,caught,5
2025,Washington Sundar,bowled_lbw,1
2025,XC Bartlett,caught,2
2025,YS Chahal,bowled_lbw,2
2025,YS Chahal,caught,14
2025,Yash Dayal,bowled_lbw,5
2025,Yash Dayal,caught,8
2025,Yash Thakur,caught,1
2025,Yudhvir Singh,bowled_lbw,1
2025,Yudhvir Singh,caught,3
2025,Zeeshan Ansari,bowled_lbw,1
2025,Zeeshan Ansari,caught,5
2026,A Kamboj,bowled_lbw,2
2026,A Kamboj,caught,12
2026,AJ Hosein,bowled_lbw,2
2026,AJ Hosein,caught,4
2026,AM Ghazanfar,bowled_lbw,3
2026,AM Ghazanfar,caught,5
2026,AR Patel,bowled_lbw,1
2026,AR Patel,caught,6
2026,AS Roy,bowled_lbw,1
2026,AS Roy,caught,4
2026,Abhinandan Singh,caught,3
2026,Arshad Khan,bowled_lbw,1
2026,Arshad Khan,caught,1
2026,Arshdeep Singh,bowled_lbw,1
2026,Arshdeep Singh,caught,7
2026,Ashok Sharma,caught,6
2026,Ashwani Kumar,caught,6
2026,Avesh Khan,bowled_lbw,2
2026,Avesh Khan,caught,3
2026,B Kumar,bowled_lbw,3
2026,B Kumar,caught,11
2026,B Muzarabani,caught,4
2026,Brijesh Sharma,bowled_lbw,4
2026,Brijesh Sharma,caught,3
2026,C Bosch,caught,1
2026,C Green,caught,2
2026,CV Varun,bowled_lbw,1
2026,CV Varun,caught,6
2026,D Ferreira,caught,1
2026,D Madushanka,caught,1
2026,DA Payne,caught,2
2026,DL Chahar,caught,1
2026,DS Rathi,caught,3
2026,E Malinga,bowled_lbw,1
2026,E Malinga,caught,13
2026,GF Linde,caught,1
2026,Gurjapneet Singh,caught,3
2026,HH Pandya,bowled_lbw,1
2026,HH Pandya,caught,2
2026,Harsh Dubey,bowled_lbw,1
2026,Harsh Dubey,caught,7
2026,J Overton,bowled_lbw,2
2026,J Overton,caught,7
2026,JA Duffy,caught,6
2026,JC Archer,bowled_lbw,3
2026,JC Archer,caught,11
2026,JD Unadkat,bowled_lbw,1
2026,JD Unadkat,caught,3
2026,JJ Bumrah,caught,2
2026,JO Holder,bowled_lbw,1
2026,JR Hazlewood,bowled_lbw,2
2026,JR Hazlewood,caught,6
2026,K Rabada,bowled_lbw,3
2026,K Rabada,caught,10
2026,KA Jamieson,caught,1
2026,KH Pandya,bowled_lbw,2
2026,KH Pandya,caught,7
2026,KK Ahmed,caught,2
2026,Kartik Tyagi,bowled_lbw,1
2026,Kartik Tyagi,caught,8
2026,Kuldeep Yadav,bowled_lbw,4
2026,Kuldeep Yadav,caught,3
2026,L Ngidi,bowled_lbw,2
2026,L Ngidi,caught,5
2026,M Jansen,bowled_lbw,1
2026,M Jansen,caught,4
2026,M Prasidh Krishna,caught,12
2026,M Siddharth,caught,4
2026,MJ Henry,bowled_lbw,1
2026,MJ Henry,caught,1
2026,MJ Santner,bowled_lbw,1
2026,MJ Santner,caught,4
2026,MJ Suthar,caught,2
2026,Mohammed Shami,caught,7
2026,Mohammed Siraj,caught,8
2026,Mohsin Khan,caught,9
2026,Mukesh Choudhary,bowled_lbw,1
2026,Mukesh Choudhary,caught,2
2026,Mukesh Kumar,bowled_lbw,1
2026,Mukesh Kumar,caught,4
2026,N Burger,bowled_lbw,1
2026,N Burger,caught,8
2026,Nithish Kumar Reddy,caught,5
2026,Noor Ahmad,bowled_lbw,1
2026,Noor Ahmad,caught,5
2026,PJ Cummins,bowled_lbw,1
2026,PP Hinge,bowled_lbw,1
2026,PP Hinge,caught,5
2026,Prince Yadav,bowled_lbw,4
2026,Prince Yadav,caught,9
2026,R Parag,caught,2
2026,R Shepherd,caught,3
2026,RA Jadeja,bowled_lbw,2
2026,RA Jadeja,caught,4
2026,Ramandeep Singh,caught,1
2026,Rashid Khan,bowled_lbw,2
2026,Rashid Khan,caught,6
2026,Rasikh Salam,bowled_lbw,2
2026,Rasikh Salam,caught,4
2026,Ravi Bishnoi,bowled_lbw,2
2026,Ravi Bishnoi,caught,8
2026,S Dube,caught,1
2026,SN Thakur,caught,6
2026,SP Narine,bowled_lbw,1
2026,SP Narine,caught,6
2026,Sakib Hussain,bowled_lbw,3
2026,Sakib Hussain,caught,4
2026,Sandeep Sharma,bowled_lbw,1
2026,Sandeep Sharma,caught,4
2026,Shashank Singh,caught,3
2026,Shivang Kumar,caught,5
2026,Suyash Sharma,bowled_lbw,1
2026,Suyash Sharma,caught,5
2026,T Natarajan,caught,4
2026,TA Boult,bowled_lbw,1
2026,TU Deshpande,caught,3
2026,V Nigam,caught,2
2026,VG Arora,bowled_lbw,1
2026,VG Arora,caught,8
2026,Vijaykumar Vyshak,caught,6
2026,Washington Sundar,caught,1
2026,XC Bartlett,caught,5
2026,YS Chahal,caught,7
2026,Yash Raj Punja,bowled_lbw,1
2026,Yash Raj Punja,caught,2
